age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,5,172479,11,9,2,4,0,4,1,15024,0,60,37,1
38,3,233197,15,10,0,0,1,2,1,0,0,40,37,0
32,3,302845,11,9,2,3,5,4,0,0,0,48,37,0
62,4,123749,15,10,2,2,0,4,1,0,0,90,37,0
31,3,133861,7,12,0,3,1,4,1,0,0,40,37,0
43,3,580591,3,2,3,4,1,4,1,0,0,28,24,0
35,3,34996,15,10,4,7,1,4,0,0,0,30,37,0
24,3,214542,15,10,4,2,3,4,1,0,0,60,1,0
22,3,161532,15,10,4,5,3,4,1,0,0,35,37,0
44,3,351262,15,10,2,2,0,2,1,0,0,38,37,1
26,3,247455,9,13,2,11,5,4,0,5178,0,42,37,1
54,7,187221,5,4,4,14,1,4,0,0,0,25,37,0
26,3,165510,11,9,0,2,4,4,1,0,0,40,37,0
40,5,243636,9,13,2,11,0,4,1,0,0,50,37,1
17,3,206506,0,6,4,5,2,4,1,0,0,10,7,0
23,3,161478,15,10,4,7,3,1,0,0,0,23,37,0
24,3,194630,9,13,4,9,1,4,1,0,0,35,37,0
29,3,53063,9,13,4,9,1,4,1,0,0,40,37,0
22,3,205839,15,10,4,7,1,4,1,0,0,45,37,0
23,3,124971,15,10,0,0,1,4,1,0,0,40,37,0
44,3,313022,8,11,2,3,0,2,1,0,0,40,37,1
48,0,110457,15,10,0,3,1,4,1,0,0,40,37,0
31,3,226443,9,13,2,9,0,4,1,0,0,40,37,0
67,3,247566,11,9,2,10,0,4,1,0,0,24,37,0
40,0,107584,9,13,2,2,0,4,1,0,0,40,37,1
26,6,252284,15,10,2,10,0,4,1,0,0,40,37,0
41,3,218172,9,13,3,3,1,4,0,13550,0,60,37,1
53,5,284329,12,14,0,3,1,4,1,0,0,50,37,1
49,7,32184,11,9,2,14,5,4,0,5013,0,15,37,0
33,3,220860,11,9,0,13,1,4,1,0,0,45,37,0
26,5,219897,12,14,4,9,1,4,0,0,0,50,37,0
30,3,340917,11,9,4,2,1,4,1,0,0,40,37,0
33,3,67072,11,9,2,11,0,4,1,0,0,50,37,1
47,3,264052,9,13,2,3,0,4,1,15024,0,50,37,1
48,3,86009,8,11,2,2,0,4,1,0,0,40,37,1
66,4,179951,9,13,2,3,0,4,1,0,0,70,37,0
20,3,197752,15,10,4,0,3,4,1,0,0,16,37,0
42,3,195755,11,9,5,2,4,4,1,0,0,40,37,0
65,3,155632,11,9,2,5,0,4,1,0,0,25,37,0
41,3,439919,4,3,2,4,0,4,1,3411,0,40,24,0
62,3,190491,10,16,2,9,0,4,1,15024,0,45,37,1
55,5,119762,0,6,2,13,0,4,1,0,0,50,37,0
36,3,199346,12,14,2,9,5,4,0,0,0,50,37,1
45,1,127678,8,11,2,10,0,4,1,0,0,60,37,1
45,3,140644,11,9,2,6,0,4,1,0,0,40,37,0
46,3,199378,14,15,4,9,1,4,1,0,0,90,37,0
34,3,119422,8,11,2,6,0,4,1,0,1672,50,37,0
55,3,185436,15,10,2,3,0,4,1,0,0,70,37,1
25,3,22546,9,13,4,13,3,4,1,0,0,60,37,0
35,3,171393,11,9,2,13,0,4,1,0,0,50,37,0
34,0,198265,9,13,2,10,0,4,1,0,0,60,37,0
21,3,123727,11,9,4,3,2,4,0,0,0,40,37,0
21,7,96844,11,9,2,14,2,4,0,0,0,40,37,0
45,3,205424,15,10,2,11,0,4,1,0,0,65,37,1
44,3,132849,12,14,4,2,4,2,0,0,0,40,37,0
26,6,203279,14,15,4,9,1,1,1,2463,0,50,17,0
52,5,240013,12,14,2,11,0,4,1,0,0,70,37,0
40,6,269733,8,11,4,2,1,4,1,0,0,40,37,0
44,3,34218,9,13,0,9,1,4,1,0,0,45,37,0
39,3,163392,11,9,2,11,0,1,1,0,0,26,38,0
32,3,204792,1,7,2,4,0,4,1,0,0,40,37,0
26,3,247196,15,10,4,5,3,4,1,0,0,35,37,0
44,4,226027,15,10,2,3,0,4,1,0,0,60,37,0
20,3,347391,15,10,4,10,1,2,1,0,0,60,37,0
30,3,352105,9,13,4,9,1,2,0,0,0,40,37,0
43,4,210013,15,10,4,3,1,4,1,0,0,50,37,1
36,3,329980,9,13,4,3,1,4,1,27828,0,40,37,1
52,3,153155,11,9,2,2,0,4,1,15024,0,40,37,1
25,3,252752,15,10,4,9,1,4,0,0,0,8,37,0
42,3,194636,9,13,2,9,0,4,1,0,0,45,37,1
59,5,140957,8,11,4,3,1,4,1,0,0,35,37,1
65,1,32846,15,10,0,0,1,4,0,2964,0,35,37,0
20,3,177287,11,9,4,3,3,4,0,0,0,40,37,0
33,3,178107,9,13,4,2,3,4,1,0,0,20,37,0
46,4,161386,6,5,2,0,5,4,0,0,0,50,37,0
23,3,228724,15,10,4,9,1,4,1,0,0,20,37,0
21,3,191789,15,10,4,0,3,4,0,0,0,10,38,0
48,3,109814,14,15,2,9,0,4,1,0,1977,45,37,1
55,3,160662,10,16,2,3,0,4,1,0,0,80,37,1
51,0,254211,12,14,6,11,4,4,1,0,0,50,7,1
50,4,262777,12,14,5,3,4,1,1,0,0,45,2,0
35,4,242080,9,13,2,9,0,4,1,7298,0,45,37,1
33,3,192644,10,16,2,9,0,4,1,0,1977,90,37,1
21,3,145119,15,10,4,7,3,1,1,0,0,20,37,0
49,3,64216,11,9,0,13,1,4,1,0,0,90,37,0
46,6,273771,11,9,2,12,0,4,1,0,0,40,37,0
45,3,155489,15,10,2,11,0,4,1,0,0,60,37,1
49,4,44671,7,12,2,2,0,4,1,0,0,40,37,1
38,4,282951,15,10,0,9,1,4,1,0,0,40,37,0
33,3,304833,9,13,2,11,0,4,1,0,0,45,37,1
21,5,57298,15,10,4,0,3,4,0,0,0,15,37,0
47,3,70209,11,9,0,0,4,4,0,0,0,40,37,0
23,3,299047,9,13,4,11,1,4,0,0,0,40,37,0
58,3,270131,4,3,6,7,4,4,0,0,0,70,24,0
31,3,158144,15,10,4,0,1,4,0,0,0,40,37,0
51,3,245873,15,10,2,0,5,4,0,0,0,40,37,0
34,3,314646,6,5,2,2,0,4,1,0,0,40,37,0
63,3,125954,5,4,2,13,0,4,1,0,0,44,37,1
42,1,150533,12,14,2,10,0,4,1,7688,0,35,37,1
44,1,262241,11,9,2,0,2,4,0,0,0,40,37,0
51,3,53197,15,10,2,2,0,4,1,0,0,40,37,1
35,5,37778,8,11,2,4,0,4,1,3103,0,55,37,0
23,3,121471,9,13,4,0,1,4,0,0,0,40,37,0
51,3,150999,15,10,2,2,0,4,1,7298,0,40,37,1
28,3,208249,15,10,0,12,1,4,1,0,0,24,37,0
38,3,105017,11,9,0,2,4,4,1,0,0,40,37,0
61,3,153048,11,9,6,11,1,4,0,0,0,35,37,0
46,1,180010,9,13,2,9,5,4,0,0,0,40,37,1
72,3,157593,9,13,2,11,0,4,1,1455,0,6,37,0
38,1,140854,11,9,2,10,0,4,1,0,0,40,37,1
42,3,273230,9,13,2,9,0,4,1,0,0,90,37,0
20,1,163965,11,9,4,7,4,2,0,0,0,40,37,0
52,5,182187,11,9,2,13,0,2,1,0,0,40,13,1
43,4,140988,9,13,2,11,2,1,1,0,0,45,17,0
35,3,138992,12,14,2,9,2,4,1,7298,0,40,37,1
20,3,247564,11,9,4,5,3,4,1,0,0,35,37,0
51,6,22211,11,9,0,3,1,4,1,0,0,37,37,1
26,3,166301,9,13,4,12,1,4,1,0,0,40,37,0
27,3,373545,11,9,4,5,1,4,1,0,0,40,37,0
39,3,101782,11,9,0,11,1,4,0,0,0,40,37,0
24,3,278130,9,13,4,9,1,4,1,0,0,40,37,0
41,3,117585,11,9,2,13,0,4,1,0,1977,50,37,1
36,3,207853,9,13,2,11,0,4,1,15024,0,65,37,1
34,3,202498,2,8,2,7,0,4,1,0,0,40,5,0
26,3,195216,11,9,0,7,1,4,0,0,0,12,37,0
26,3,120238,9,13,4,11,2,4,1,0,0,40,37,0
33,3,133861,11,9,2,2,0,4,1,0,0,62,37,0
38,3,119992,15,10,2,9,0,4,1,0,0,40,37,0
56,3,290641,9,13,2,3,0,4,1,0,0,50,37,1
51,3,217480,15,10,5,0,1,2,1,8614,0,40,37,1
22,3,99199,15,10,4,5,3,4,1,0,0,20,37,0
22,3,272615,1,7,4,2,3,4,1,0,0,40,37,0
33,1,93585,12,14,4,9,1,4,0,0,0,40,37,0
36,7,187203,8,11,0,14,3,4,1,0,0,50,37,0
54,3,144586,15,10,2,11,5,4,0,0,0,40,37,1
24,3,19513,11,9,4,11,3,0,0,0,0,40,37,0
60,3,24872,15,10,5,13,1,0,0,0,0,30,37,0
50,3,86373,11,9,2,6,0,4,1,0,0,50,37,0
28,7,223745,15,10,4,14,4,4,0,0,0,40,37,0
50,5,167380,5,4,2,4,0,4,1,0,0,40,37,0
35,1,191779,15,10,2,2,0,4,1,0,0,40,37,1
50,3,121411,2,8,0,13,1,4,1,0,0,40,37,0
37,3,238049,6,5,4,8,1,4,0,0,0,30,7,0
23,3,256211,15,10,4,0,1,1,1,0,0,24,39,0
25,3,104746,15,10,2,5,0,4,1,0,0,16,37,0
32,3,211699,7,12,2,3,5,4,0,0,1485,40,37,1
35,3,225860,8,11,2,2,0,4,1,0,0,40,37,1
18,3,51789,15,10,4,7,3,4,1,0,0,8,37,0
33,1,177216,11,9,2,13,0,2,1,0,0,40,37,0
24,3,193130,15,10,4,0,3,4,0,0,0,40,37,0
28,3,233796,15,10,2,0,5,4,0,7298,0,32,37,1
47,1,39986,9,13,2,9,0,4,1,0,0,40,37,0
37,1,165883,11,9,2,5,0,2,1,0,0,40,37,0
33,7,211743,11,9,2,14,0,4,1,0,0,21,37,0
24,3,275884,11,9,5,7,4,2,0,0,0,40,37,0
34,3,441454,11,9,4,11,1,4,0,0,0,24,37,0
47,1,114459,12,14,2,9,0,4,1,7688,0,45,37,1
22,3,313730,7,12,4,4,1,2,0,0,0,40,37,0
45,5,48553,15,10,2,2,0,4,1,0,0,60,37,0
28,3,190060,11,9,2,11,0,4,1,0,0,40,37,1
31,3,398988,15,10,4,3,1,4,1,0,0,40,37,0
17,3,117798,0,6,4,7,3,4,1,0,0,20,37,0
56,3,139616,9,13,0,3,1,4,1,0,0,45,37,1
58,1,100054,12,14,2,9,0,4,1,0,0,40,37,1
36,3,373952,0,6,2,6,0,4,1,0,0,40,37,0
66,3,30740,11,9,4,12,1,4,0,0,0,15,37,0
39,3,242922,11,9,4,12,1,2,1,0,0,35,37,0
19,3,109854,11,9,4,0,3,4,0,0,0,40,37,0
26,3,463194,11,9,2,2,0,4,1,0,0,40,37,0
46,6,171926,12,14,0,3,4,4,1,7430,0,50,37,1
44,3,178134,14,15,4,9,1,4,0,0,0,40,37,1
82,3,152148,5,4,2,5,0,4,1,0,0,2,37,0
26,3,239043,1,7,4,7,1,4,1,0,0,40,37,0
27,3,104329,1,7,2,11,0,4,1,0,0,40,37,0
26,3,292692,2,8,4,2,1,4,1,0,0,40,24,0
29,3,161155,7,12,2,9,0,4,1,0,0,50,37,0
36,3,295706,12,14,2,3,0,4,1,0,0,70,37,1
27,1,67187,11,9,0,0,1,0,0,0,0,33,37,0
52,3,175714,7,12,2,3,0,4,1,0,0,55,37,1
41,5,254818,12,14,0,5,4,4,1,0,0,40,27,0
28,3,273269,15,10,4,2,1,2,1,0,0,40,37,0
20,7,313045,15,10,4,14,3,4,0,0,0,40,37,0
23,5,72143,9,13,4,3,1,4,0,0,0,40,37,0
34,3,113708,2,8,2,2,0,4,1,0,0,59,37,1
25,5,368115,9,13,4,3,1,4,1,13550,0,35,37,1
43,3,198316,15,10,2,2,0,4,1,0,0,40,37,0
39,3,249720,9,13,0,3,4,2,0,0,0,60,37,0
70,3,195739,0,6,6,2,4,4,1,0,0,45,37,0
26,3,109457,0,6,2,2,2,4,1,0,0,48,37,0
45,3,323798,9,13,2,3,0,4,1,7298,0,53,37,1
20,3,290504,11,9,4,7,2,4,1,0,0,40,37,0
46,0,199725,8,11,0,2,1,0,0,0,0,60,37,0
26,1,345779,9,13,4,9,1,4,1,0,0,43,37,0
27,3,211032,3,2,4,2,1,4,1,0,0,40,24,0
36,3,338033,15,10,0,11,4,4,0,0,0,40,37,0
41,3,175674,9,13,2,12,0,4,1,0,0,40,37,1
57,1,47392,11,9,2,3,0,4,1,0,0,40,37,1
58,3,182123,11,9,2,6,0,4,1,0,0,44,37,0
25,4,98756,15,10,0,0,3,4,0,0,0,50,37,0
25,3,188488,11,9,4,6,2,4,1,0,0,40,37,0
49,4,187563,15,10,2,13,0,4,1,0,0,50,37,1
27,3,445365,9,13,4,0,1,4,1,0,0,40,37,0
23,3,119704,15,10,5,11,4,4,0,0,0,40,37,0
43,3,167265,9,13,2,2,0,4,1,0,0,84,37,1
25,3,193051,11,9,4,3,3,4,1,0,0,25,37,0
22,3,67234,11,9,4,5,4,4,1,0,0,45,37,0
51,3,441637,11,9,2,12,0,4,1,0,0,40,37,0
20,3,250165,11,9,2,11,0,4,1,0,0,40,37,0
17,7,44789,15,10,4,14,3,4,1,0,0,15,37,0
36,3,250791,11,9,2,5,0,4,1,0,0,48,37,0
30,3,261677,6,5,4,5,4,2,1,0,0,40,37,0
44,0,151933,15,10,2,0,0,4,1,0,1485,40,37,1
49,3,122385,12,14,2,3,0,4,1,0,0,40,37,1
63,4,189253,15,10,2,3,0,4,1,0,0,45,37,1
36,3,67728,11,9,2,2,0,4,1,5013,0,40,20,0
23,3,259496,11,9,4,6,3,4,0,0,0,40,37,0
32,3,184833,0,6,5,2,4,4,0,0,0,40,37,0
28,5,125442,11,9,0,2,3,4,1,0,0,40,37,0
21,3,265356,15,10,4,11,2,4,1,0,0,40,37,0
28,1,257124,12,14,4,9,1,4,1,0,0,55,37,0
18,3,308739,11,9,4,0,3,4,0,0,0,20,37,0
51,7,189762,15,10,2,14,5,4,0,0,0,18,37,0
17,1,195262,1,7,4,2,3,4,1,0,0,35,37,0
70,3,105376,15,10,4,12,2,4,1,0,0,40,37,0
39,6,144860,9,13,2,3,0,4,1,0,0,40,37,0
22,7,35448,11,9,2,14,5,4,0,0,0,22,37,0
51,3,299831,8,11,4,9,3,4,0,0,0,40,37,0
22,3,215917,11,9,2,2,0,0,1,0,0,40,37,0
42,1,55363,12,14,2,9,0,4,1,0,0,55,37,1
43,3,255586,11,9,0,6,4,4,1,0,0,40,37,0
28,3,185647,15,10,2,2,0,4,1,0,0,45,37,0
40,1,39581,14,15,5,9,3,2,0,0,0,40,37,0
39,1,139364,9,13,2,9,0,4,1,0,0,35,37,1
35,3,85399,11,9,4,6,1,4,0,0,0,40,37,0
46,3,203039,9,13,2,11,0,4,1,0,0,48,37,0
38,3,241998,2,8,2,2,0,4,1,7688,0,40,37,1
21,3,172047,15,10,4,12,3,4,1,0,0,20,37,0
52,3,117295,3,2,2,3,0,4,1,0,0,50,37,1
32,4,199765,9,13,2,2,0,4,1,7688,0,50,37,1
29,3,131045,8,11,5,0,4,4,0,0,0,40,37,0
35,3,197719,15,10,4,6,2,0,1,0,0,40,37,0
21,3,86625,15,10,4,6,3,4,1,0,0,40,38,0
30,3,226296,12,14,2,9,0,4,1,0,0,40,37,1
58,3,190747,11,9,2,6,0,4,1,0,0,40,37,0
52,3,292110,4,3,4,5,1,4,0,0,0,40,37,0
32,3,154950,14,15,4,9,1,4,1,0,0,40,37,0
38,3,197711,0,6,0,6,1,1,0,0,0,40,30,0
39,3,115289,7,12,2,12,0,4,1,0,0,40,9,1
59,3,127728,15,10,2,12,0,4,1,0,0,40,37,1
38,5,238980,15,10,4,11,1,4,1,0,0,60,37,0
35,5,31095,8,11,4,4,1,4,1,0,0,60,37,0
46,5,97176,15,10,2,3,5,4,0,0,0,50,37,0
39,3,174343,6,5,2,2,0,4,1,0,0,40,37,0
61,6,124971,10,16,2,9,0,4,1,0,0,40,38,1
45,3,90758,9,13,2,3,0,4,1,0,0,55,37,1
29,3,425830,7,12,4,11,1,4,1,0,0,40,37,0
22,3,324685,6,5,4,11,1,4,0,0,0,32,37,0
34,3,209808,15,10,2,0,0,4,1,0,0,40,37,1
46,4,198660,9,13,2,11,0,4,1,99999,0,72,37,1
19,3,114066,15,10,4,0,3,4,0,0,0,26,37,0
42,3,201343,11,9,2,2,0,4,1,2885,0,40,37,0
58,3,111209,11,9,2,4,0,4,1,0,0,45,37,0
59,3,129762,15,10,4,0,4,4,0,0,0,40,32,0
49,3,84013,11,9,0,7,4,4,0,0,0,35,37,0
47,3,162067,12,14,2,0,0,2,1,0,0,40,13,0
37,3,198097,11,9,2,2,0,4,1,0,0,60,37,0
33,3,373662,3,2,3,8,1,4,0,0,0,40,12,0
58,3,205410,11,9,2,6,0,4,1,0,0,40,37,0
42,5,185129,14,15,2,9,0,4,1,0,1887,40,37,1
47,3,31141,12,14,2,12,0,4,1,0,0,40,37,1
55,0,174533,9,13,5,7,4,4,0,0,0,72,38,0
50,3,178530,14,15,2,9,0,4,1,0,0,60,37,1
31,3,103772,15,10,0,0,1,4,0,0,0,40,37,0
48,1,39464,12,14,4,9,1,4,0,0,0,52,37,0
24,1,32950,9,13,4,9,1,4,1,0,0,35,37,0
31,1,189265,11,9,4,0,1,4,0,0,0,40,37,0
35,3,108540,11,9,2,2,0,4,1,3137,0,40,37,0
32,3,294121,7,12,0,6,1,4,0,0,0,50,37,0
31,3,213002,2,8,4,11,1,4,1,4650,0,50,37,0
28,3,274579,11,9,2,13,0,4,1,0,0,60,37,0
49,1,343231,12,14,4,9,1,4,0,0,0,80,37,0
44,0,239539,9,13,2,0,0,1,1,0,0,40,28,1
35,3,250988,9,13,2,11,0,4,1,0,0,40,37,1
38,5,166497,14,15,4,9,1,4,1,0,0,60,37,1
25,1,249214,15,10,4,0,4,2,0,0,0,40,37,0
42,3,130760,15,10,2,6,0,4,1,0,0,40,37,0
38,5,43712,1,7,2,3,0,4,1,0,1887,45,37,1
47,3,160474,11,9,2,3,5,4,0,0,0,30,37,1
43,3,221172,9,13,0,3,1,4,1,0,0,35,37,0
22,3,58222,11,9,2,2,0,4,1,0,0,40,37,0
27,3,212041,9,13,4,2,1,4,1,0,0,50,37,0
55,3,92847,5,4,6,8,4,4,0,0,0,30,37,0
59,3,159048,11,9,0,7,1,4,0,0,0,40,37,0
56,0,277420,9,13,2,3,0,4,1,0,0,40,31,1
18,3,336523,2,8,4,7,2,2,1,0,0,20,37,0
43,3,104196,15,10,2,0,0,4,1,0,0,40,37,0
21,3,191444,1,7,4,4,4,4,1,0,0,40,37,0
34,3,226525,8,11,4,7,3,4,1,0,0,40,37,0
58,3,136841,9,13,2,9,5,4,0,99999,0,35,37,1
76,5,236878,11,9,2,2,0,4,1,0,0,30,37,0
29,3,122127,9,13,4,9,1,4,0,8614,0,40,37,1
27,3,85251,15,10,2,13,0,4,1,0,0,45,37,0
31,3,138416,4,3,2,5,0,4,1,0,0,56,24,0
22,3,220603,15,10,4,11,3,4,0,0,0,25,37,0
31,6,33308,8,11,2,2,0,4,1,0,0,40,37,0
43,3,316820,7,12,2,3,0,4,1,7688,0,40,37,1
58,3,301867,11,9,2,4,0,4,1,0,0,40,37,0
41,3,187802,15,10,4,5,1,4,1,0,0,40,37,0
30,3,270886,15,10,4,7,3,4,0,0,0,40,37,0
29,5,189346,15,10,0,2,1,4,1,2202,0,50,37,0
41,3,82778,3,2,2,4,0,4,1,0,0,40,24,0
41,3,104892,15,10,2,0,0,4,1,2829,0,40,37,0
22,3,124810,11,9,4,11,3,4,0,0,0,20,37,0
19,6,149528,15,10,4,4,3,4,1,0,0,12,37,0
55,4,160813,11,9,5,11,1,4,0,0,0,60,37,0
45,5,114396,9,13,0,9,1,4,1,0,0,35,37,0
50,3,110327,11,9,2,11,0,4,1,0,0,50,37,1
33,3,238912,10,16,2,9,0,4,1,0,0,60,37,1
38,3,235638,11,9,4,5,1,2,0,0,0,40,37,0
20,3,47791,2,8,0,7,1,4,0,0,0,10,37,0
21,3,256504,11,9,4,7,1,4,0,0,0,40,37,0
55,7,487411,12,14,2,14,0,4,1,0,0,40,37,1
33,3,162312,11,9,0,11,1,1,1,0,0,45,22,0
47,1,128401,10,16,4,9,4,4,0,0,0,40,37,0
44,5,138471,15,10,2,2,0,4,1,0,0,50,37,0
36,5,245090,9,13,4,4,1,4,1,0,0,50,24,0
36,3,198237,9,13,2,9,0,4,1,15024,0,50,37,1
43,3,128354,11,9,2,0,5,4,0,0,0,30,37,0
51,3,334679,8,11,6,9,4,1,0,0,0,40,37,0
18,3,152246,15,10,4,7,3,1,1,0,0,16,37,0
39,0,184964,15,10,0,0,1,4,1,0,0,40,37,1
40,4,137367,15,10,2,3,0,1,1,0,0,50,2,0
30,3,509500,9,13,4,12,1,4,0,4787,0,45,37,1
27,3,200928,15,10,4,11,3,4,1,0,0,22,37,0
64,7,29825,11,9,2,14,0,4,1,0,0,5,37,0
50,3,237868,11,9,2,11,0,4,1,0,1887,55,37,1
52,3,24185,11,9,0,2,4,4,1,0,0,84,37,0
65,7,224357,15,10,2,14,0,4,1,2290,0,4,37,0
34,3,116371,11,9,0,7,1,4,0,0,0,38,37,0
46,1,125892,15,10,2,10,0,4,1,0,0,40,37,1
27,1,187746,9,13,4,9,3,4,0,3325,0,25,37,0
47,3,106544,11,9,4,7,1,4,0,0,0,40,37,0
66,3,185336,11,9,6,11,2,4,0,0,0,35,37,0
44,3,239876,9,13,0,9,4,2,1,0,0,40,37,0
31,3,207100,9,13,4,3,3,2,0,0,0,40,37,0
36,3,218015,15,10,2,6,0,4,1,0,0,48,37,0
32,3,38797,8,11,4,2,1,4,1,0,0,40,37,0
44,3,147206,15,10,2,2,0,4,1,7688,0,45,37,1
53,3,104280,2,8,2,5,2,4,1,0,0,40,37,0
41,3,34278,8,11,5,7,1,4,1,0,0,40,37,0
22,6,293364,15,10,4,10,3,2,0,0,0,40,37,0
35,3,155961,11,9,4,7,3,2,0,0,0,35,21,0
22,3,71864,15,10,4,2,3,4,0,0,0,35,37,0
46,6,106705,12,14,4,3,1,4,0,0,0,38,37,0
19,3,355313,11,9,4,6,1,4,0,0,0,40,37,0
30,5,176185,7,12,2,11,0,4,1,0,0,60,18,0
35,3,241998,9,13,2,3,0,4,1,0,0,45,37,1
59,3,118358,11,9,2,2,0,4,1,0,0,40,37,1
29,3,83003,11,9,2,7,5,4,0,0,0,40,37,0
18,7,266287,15,10,4,14,3,4,0,0,0,25,37,0
39,3,245361,9,13,0,3,1,4,0,0,0,25,37,0
63,3,111963,15,10,2,9,0,4,1,0,0,16,37,0
47,3,201865,11,9,2,13,0,4,1,0,0,40,37,0
29,3,263855,2,8,4,2,4,4,1,0,0,40,37,0
30,3,57651,11,9,4,0,4,4,1,0,2001,42,37,0
46,3,188950,9,13,2,2,0,4,1,0,0,50,37,1
22,3,464103,3,2,4,2,1,4,1,0,0,40,12,0
33,3,223212,15,10,4,5,2,4,1,0,0,40,24,0
63,7,109446,11,9,2,14,0,4,1,0,0,40,37,0
72,3,38360,11,9,6,7,4,4,0,0,0,16,37,0
32,3,198452,11,9,2,4,5,4,0,0,0,40,37,0
52,5,417227,11,9,2,13,0,4,1,0,0,70,37,0
36,3,246449,15,10,2,3,0,4,1,0,0,60,37,1
29,3,182521,11,9,4,2,1,0,1,0,0,40,37,0
31,3,400535,15,10,2,0,0,4,1,0,0,40,37,0
42,3,154374,9,13,2,13,0,4,1,0,0,58,37,0
28,5,70100,9,13,4,9,1,4,1,0,0,60,37,0
26,1,138597,11,9,4,7,4,2,0,0,0,25,37,0
44,0,206927,9,13,2,3,0,4,1,7688,0,40,37,1
38,4,244803,15,10,2,11,0,4,1,0,1485,60,4,1
39,3,185084,15,10,2,6,0,4,1,0,0,55,37,0
38,6,200904,0,6,5,0,4,2,0,0,0,40,37,0
51,5,306784,11,9,2,3,0,4,1,0,0,30,37,0
34,6,209317,15,10,2,10,0,4,1,0,0,40,37,0
26,3,39212,11,9,2,6,0,4,1,0,0,45,37,0
46,3,154430,12,14,0,3,1,4,0,0,0,50,37,1
78,7,109498,6,5,6,14,4,4,1,0,0,40,37,0
47,3,183186,9,13,2,3,0,4,1,0,0,60,37,1
32,3,76773,15,10,0,6,4,4,0,0,0,40,37,0
44,3,157249,9,13,2,9,0,2,1,0,1977,50,37,1
31,3,332379,15,10,3,13,4,4,1,0,0,50,37,0
29,4,136277,11,9,4,3,1,2,0,0,0,16,37,0
46,3,146195,7,12,0,12,1,2,0,0,0,36,37,0
22,3,214635,11,9,4,6,1,4,1,0,0,42,37,0
33,3,79303,11,9,2,4,0,4,1,0,0,45,37,0
70,3,102610,0,6,2,5,0,4,1,0,0,32,37,0
39,5,134475,9,13,0,0,1,4,1,0,1762,40,37,0
50,6,172970,11,9,2,13,0,4,1,0,0,40,31,0
20,3,56322,15,10,4,7,3,4,1,2176,0,25,37,0
43,6,206927,11,9,2,9,0,4,1,0,0,40,37,0
27,3,150080,9,13,4,3,3,4,0,0,0,40,37,0
29,5,151476,8,11,4,0,1,4,0,2174,0,40,37,0
42,3,23157,9,13,2,9,0,4,1,0,0,50,37,1
67,7,36135,1,7,2,14,0,4,1,0,0,8,37,0
25,3,128699,9,13,4,0,1,4,0,0,0,45,37,0
21,0,201815,15,10,4,0,3,2,0,0,0,30,37,0
33,5,361497,11,9,2,2,0,4,1,0,0,40,37,0
24,7,377725,9,13,4,14,1,4,0,0,0,40,37,0
47,3,357848,11,9,2,2,0,4,1,0,0,40,37,1
37,3,191342,3,2,2,2,0,1,1,0,0,40,0,0
59,3,159008,15,10,2,10,0,4,1,0,0,56,37,0
37,3,170174,11,9,2,3,0,4,1,0,0,46,37,1
42,3,196158,15,10,0,7,1,4,0,8614,0,52,37,1
30,3,203034,8,11,3,2,1,4,1,0,0,40,37,0
41,3,202508,11,9,2,6,0,4,1,0,0,48,37,0
41,3,405172,7,12,2,13,0,2,1,0,0,40,38,1
33,3,31573,11,9,2,6,0,4,1,0,0,40,37,0
64,4,179436,9,13,2,3,0,4,1,15024,0,55,37,1
26,3,82488,12,14,4,9,3,1,0,0,0,40,28,1
48,3,176140,1,7,0,7,4,2,0,0,0,40,37,0
23,3,157839,7,12,4,9,1,4,0,0,0,35,37,0
51,3,215647,11,9,0,9,1,4,0,0,0,43,37,0
56,0,156842,15,10,5,7,1,2,1,0,0,40,37,0
37,5,143774,9,13,2,9,5,4,0,0,0,40,10,1
18,3,114008,11,9,4,7,3,4,1,0,0,35,37,0
25,3,259336,11,9,4,7,3,4,1,0,0,40,27,0
62,1,197218,11,9,6,7,1,4,0,0,0,18,37,0
34,3,221167,7,12,2,0,5,4,0,0,0,40,37,1
50,3,378747,11,9,2,13,0,2,1,0,0,40,37,0
24,3,210474,12,14,4,9,3,4,0,0,0,40,37,0
47,5,274800,9,13,2,9,0,4,1,0,0,60,37,0
19,7,128453,11,9,4,14,3,4,0,0,0,28,37,0
22,3,260594,1,7,4,11,4,4,0,0,0,25,37,0
66,3,95644,9,13,0,3,1,4,0,0,0,40,37,0
34,3,135785,9,13,4,9,1,4,0,0,0,36,37,0
51,1,277024,11,9,5,10,1,2,1,0,0,40,37,0
40,3,47902,11,9,2,3,0,4,1,0,0,40,37,0
18,3,362302,2,8,4,7,3,4,1,0,0,15,37,0
56,0,75804,12,14,0,9,1,4,1,0,0,48,37,0
49,6,160812,9,13,2,9,5,4,0,0,0,40,37,1
30,3,180656,15,10,3,2,1,4,1,0,0,40,38,0
24,5,191954,5,4,4,4,3,4,1,0,0,50,37,0
52,6,216342,9,13,6,3,4,4,0,0,0,55,37,0
38,6,220421,9,13,4,3,1,4,0,0,0,40,37,0
45,3,126889,9,13,2,11,0,4,1,0,1887,60,37,1
64,3,285610,1,7,0,6,1,4,0,0,0,40,37,0
21,3,136873,15,10,4,9,3,4,1,0,0,10,37,0
