age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29,3,334229,-1,13,4,3,0,4,1,-14,-5,46,38,0
18,3,193707,15,13,4,12,5,4,1,-69,-2,40,17,0
24,7,119760,11,10,0,4,3,1,0,16,-3,15,38,0
28,3,115890,11,16,2,10,3,4,1,-15,-3,40,34,1
56,7,215263,6,9,0,3,0,4,1,-13,1,59,38,0
27,7,103709,15,10,5,4,5,4,1,-24,0,40,22,0
39,3,283398,14,9,2,9,0,4,0,-50,-3,53,38,0
26,7,318748,11,10,4,7,3,2,1,-118,3,40,38,0
17,3,195357,8,9,4,12,1,4,1,-8,0,9,38,0
34,6,63550,11,9,0,9,1,4,0,-81,3,40,38,0
21,6,115129,11,7,2,6,2,4,1,-16,-3,61,38,0
38,3,179843,9,9,0,0,3,1,1,-62,2,40,38,0
53,3,138824,9,10,4,7,2,4,1,-60,2,40,38,0
46,3,121675,11,10,4,7,4,4,0,-45,-3,45,38,0
17,0,53660,1,9,2,11,1,2,0,41,-1,15,38,0
48,4,207526,16,9,2,0,0,2,1,-102,-3,40,38,1
19,3,108514,11,9,6,3,0,4,0,6,3,40,26,0
35,3,153781,12,7,4,10,5,4,1,0,3,40,38,0
43,3,181312,12,11,2,0,0,4,0,-50,0,40,38,0
40,3,213473,11,9,2,7,1,4,1,-51,4,40,38,1
40,3,215582,11,9,2,2,4,4,1,-94,2,15,38,0
37,3,196850,5,9,2,0,4,4,1,68,0,50,38,0
41,3,160685,1,7,4,11,3,4,0,3,2,40,38,0
21,5,128542,12,11,2,2,1,3,1,-26,-3,17,38,1
33,5,97485,11,10,6,0,1,4,1,-54,-4,40,38,1
26,3,151429,15,10,2,9,1,4,0,-82,-1,40,38,0
26,3,359808,11,5,4,9,4,4,1,-63,-1,40,38,0
42,3,261155,11,9,4,2,3,4,1,-4,4,35,38,0
34,4,245150,8,10,4,14,0,4,1,-75,-2,40,38,0
42,1,171437,1,10,4,9,1,1,1,-39,4,43,24,0
41,3,171493,15,9,0,13,4,0,1,-125,4,40,38,0
58,3,192009,15,7,5,7,0,4,1,-46,5,50,38,0
31,3,155709,1,13,4,0,0,4,1,3023,2033,44,38,0
25,3,20506,9,10,4,7,1,4,0,-29,-3,49,38,0
33,3,202319,11,13,4,0,1,4,0,-35,-2,40,38,0
62,0,173304,11,10,2,3,3,3,0,-23,2,45,38,0
22,5,356014,5,2,4,7,1,4,1,-62,2144,29,38,0
22,3,151504,15,13,2,10,0,4,0,-46,2931,40,38,0
43,3,110892,1,10,4,0,5,1,1,-115,7,40,38,0
35,3,177348,11,14,4,0,1,4,1,11,3,40,38,1
33,3,206595,11,9,4,9,0,4,1,-21,-3,40,38,0
26,3,138496,11,9,4,10,0,1,1,7,2,50,38,0
17,7,50154,15,13,2,7,2,0,1,-73,2,40,38,0
28,3,89607,2,10,5,2,1,4,0,14351,0,36,38,0
21,5,196110,11,9,4,10,3,4,1,2204,3,58,38,0
46,3,185070,15,10,4,7,5,4,1,-110,1,40,38,0
32,3,287693,11,5,2,8,1,1,0,-72,-1,40,38,0
18,3,190646,12,9,2,0,0,4,0,-78,2,32,38,0
70,3,130376,7,14,2,0,2,4,1,-84,-1,45,38,0
16,3,151152,11,13,2,7,2,2,0,-99,0,40,38,0
27,5,196855,9,4,6,0,1,4,0,-34,5,51,38,0
34,3,205518,11,9,4,10,4,4,1,-95,1,40,38,0
21,3,71234,15,11,4,7,4,4,0,54,5,40,38,1
46,3,192697,11,10,0,13,0,4,1,-55,2012,50,38,0
36,3,255914,11,9,3,0,0,4,1,58,1925,49,38,0
45,3,443007,11,11,2,14,3,4,0,10,-1,40,38,0
28,1,71274,8,9,4,10,3,4,0,-86,4,40,38,0
26,3,132668,11,10,4,11,4,4,1,-48,0,40,38,0
32,3,152143,9,13,2,0,1,4,1,18,3,40,38,0
39,3,210259,1,6,4,0,0,4,0,28,1,40,38,0
37,6,181794,11,14,0,7,5,4,0,-127,-3,40,38,0
38,0,103650,15,9,2,10,3,4,1,-84,2,50,38,1
25,1,160305,10,5,2,9,3,4,0,-22,1,40,38,0
29,3,196142,7,10,5,0,1,4,1,35,1,50,18,0
32,3,147900,11,13,4,14,1,4,0,-43,4,40,38,0
91,3,19319,11,13,2,12,1,4,1,-31,1,59,38,0
51,3,174513,8,10,0,3,3,4,1,57,2,18,38,0
23,3,30476,8,13,0,5,1,0,1,-63,-3,40,38,1
20,3,226969,0,9,2,7,5,4,1,-98,-1,40,38,0
27,3,106122,11,10,2,6,1,2,0,-61,-3,40,38,0
41,3,10873,9,9,3,12,1,4,0,15479,2380,34,38,0
35,7,351364,11,9,4,7,0,4,1,54,-4,40,17,0
28,0,135628,11,13,2,2,5,3,1,-31,3,50,38,1
20,3,141839,10,9,2,9,5,4,0,-25,-2,28,39,0
37,3,180504,11,9,2,4,1,1,0,17,1963,40,38,0
35,5,230586,9,9,4,0,0,4,1,-36,3,40,38,0
16,1,167300,0,16,0,9,0,4,1,-55,3,49,38,0
49,1,119352,15,9,2,11,4,4,0,77,2,18,38,0
43,3,194842,12,10,2,2,0,4,0,-72,4,40,38,1
25,5,161599,14,13,2,4,1,4,1,-72,2297,40,38,1
24,1,89660,15,10,2,12,2,4,0,-66,-3,40,38,0
36,3,129874,1,11,2,7,3,4,0,-81,1843,40,38,0
26,3,30084,5,10,4,2,2,4,0,-129,-5,49,38,0
33,3,48747,9,10,2,7,0,2,0,-22,-3,12,38,0
19,3,223052,11,13,2,10,0,2,1,-69,1422,40,38,0
40,3,123909,15,11,4,0,1,4,0,-54,7,40,38,0
42,3,245325,15,10,2,6,4,1,1,-86,2070,32,38,0
22,3,214748,12,13,2,4,1,4,0,7,4,50,38,0
18,3,150177,11,13,4,11,1,4,0,8147,3000,9,38,0
24,5,140400,11,12,4,0,0,4,1,23,6,59,38,0
22,1,263196,15,10,4,3,1,3,0,-22,2,50,38,0
23,8,66883,11,5,2,0,2,2,0,-122,2,62,38,0
17,3,115513,11,9,0,11,3,4,1,56,-1,40,38,0
29,3,16721,11,9,2,9,0,4,1,104,2,40,38,1
46,3,169221,11,10,2,0,0,4,1,-109,5,40,38,0
24,3,134209,-1,9,4,7,4,4,1,-18,2,40,38,1
47,3,114209,15,10,2,9,4,4,1,-53,-3,40,38,1
36,3,210043,11,9,0,13,0,4,1,22,3,40,38,1
23,1,60093,11,9,2,2,0,2,0,-29,4,40,38,0
68,3,84241,15,13,4,3,3,4,0,-106,0,50,38,1
34,3,180399,9,13,0,3,0,2,1,-75,-1,59,38,0
51,5,26100,11,13,2,7,3,4,0,-26,1,19,38,0
35,4,228365,12,10,6,0,0,4,0,-50,-2,40,21,0
33,7,132788,11,7,2,2,0,2,0,-44,-4,20,38,0
33,4,240341,10,11,3,2,1,4,0,5,-3,9,32,0
21,2,373336,15,9,1,9,5,4,1,-53,1,40,38,1
17,3,210648,9,9,2,12,5,0,1,-113,1,43,38,1
21,3,124094,11,10,3,2,0,4,1,-31,2,40,38,0
57,3,174538,8,11,4,7,0,4,0,-8,-2,40,38,1
25,3,14183,11,10,4,2,0,1,0,5,3,40,38,0
46,3,264185,9,9,2,0,0,4,1,-22,0,40,38,1
30,3,172478,16,9,3,11,3,2,0,-137,4,40,38,0
17,3,125632,15,6,5,2,3,4,0,29,5,11,38,0
34,3,190296,11,9,4,7,3,2,1,-4,-1,50,38,1
43,3,400514,0,14,2,9,4,4,1,-62,-1,40,38,0
18,3,169296,11,10,6,2,3,4,0,39,4,40,38,0
38,6,171862,7,10,4,14,1,1,1,-117,4,40,38,0
36,3,268589,14,9,2,4,0,3,1,-58,2,50,38,1
60,5,48782,8,11,2,9,0,4,0,-9,0,37,38,0
35,3,256686,2,9,4,14,0,4,1,-98,1,21,38,0
35,3,178638,11,10,0,7,4,4,1,74,6,40,38,0
26,3,162881,4,9,2,12,1,4,1,-38,2,49,38,0
26,3,172217,14,9,2,13,1,4,1,-1,-5,18,38,1
19,3,177694,11,13,2,2,0,4,0,25,6,16,38,0
42,3,109720,11,9,4,0,4,2,1,13,-1,44,38,0
44,3,90502,0,9,4,3,1,4,1,-74,1,40,38,0
17,7,267849,9,11,2,10,4,4,1,-68,-1,50,38,1
23,3,121439,15,9,4,3,0,4,1,-59,1,40,38,0
29,6,48790,7,9,2,2,0,4,0,-13,1,40,23,1
54,5,18930,15,15,4,2,5,3,1,3835,-4,40,38,0
49,0,146749,9,9,2,0,1,4,0,-12,1,28,38,1
76,4,147550,3,13,2,9,0,4,1,57,-4,31,38,0
40,3,130000,11,9,2,3,4,4,0,-10,3,21,38,1
36,3,47341,8,9,6,7,1,2,1,-65,1950,40,38,0
44,7,197652,6,13,2,2,0,4,1,-76,-2,54,38,0
23,3,186746,15,10,4,9,1,2,1,-64,4,28,38,1
