age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,3,223565,1,10,0,3,1,4,1,103,2,38,38,1
45,0,262496,11,10,0,2,1,4,1,74,0,31,38,0
63,3,61301,1,13,2,3,5,4,1,24,2,40,38,1
55,1,166907,15,10,6,7,3,4,0,-50,3,34,38,0
56,3,402175,11,6,2,6,0,4,1,-44,-1,40,38,1
42,7,196661,15,9,2,3,0,4,1,75,-5,40,38,0
38,3,266455,14,9,0,0,3,2,1,65,0,40,38,0
38,3,299746,5,11,2,3,2,4,1,4,0,30,38,0
27,3,70748,14,9,2,7,0,4,0,49,0,40,12,0
24,4,467859,1,10,3,0,3,2,1,24,-1,50,38,1
49,3,238213,15,14,6,14,0,2,1,-5,-1,40,38,0
56,3,164522,15,10,4,14,0,4,0,-34,5,40,38,0
19,5,182767,14,9,2,2,1,4,1,-44,3,40,38,0
24,3,180004,11,6,2,3,0,1,0,-5,2276,40,38,1
16,0,76678,10,10,2,3,0,4,0,-8,1,40,38,1
55,3,185858,8,10,4,0,1,2,1,105,2,40,34,0
64,3,162684,14,15,2,11,0,4,0,33,-2,40,38,1
42,3,356639,15,9,6,0,4,2,1,82,3,30,38,0
29,3,412000,15,14,2,3,1,4,1,7,0,40,38,0
50,3,220469,14,7,6,3,3,4,0,20,2033,104,38,0
58,3,212489,8,4,2,7,0,2,1,79,0,40,7,0
31,8,60328,9,9,2,7,2,4,1,-3,4,40,39,0
17,1,275538,15,13,3,5,0,4,1,37,1,40,38,0
53,3,232367,1,13,4,3,5,3,0,47,1,40,40,0
44,3,174350,14,13,4,0,1,4,1,97,0,29,7,0
45,3,197574,9,9,2,2,4,4,0,-19,-2,40,38,1
39,1,174046,15,14,2,9,1,4,0,0,2,40,38,1
18,5,169144,15,15,2,0,1,4,0,13,2,58,38,1
34,3,247750,7,6,2,7,1,1,1,28,4,36,38,0
39,3,61311,15,13,2,14,1,2,0,-12,1,40,38,0
43,3,276836,5,9,2,14,3,4,0,-15,1725,31,38,0
63,7,370298,15,6,2,15,5,4,1,42,4,34,38,0
47,3,266944,8,8,4,12,0,4,1,38,0,40,38,0
35,1,145804,14,14,1,0,3,4,1,1,-3,40,38,0
29,3,319754,11,9,4,0,1,1,1,13,5,40,38,0
41,3,99197,15,10,2,0,3,4,1,66,7,35,19,1
32,3,191243,15,7,2,14,1,4,0,16,3,34,5,1
32,7,276483,8,13,2,13,0,4,1,-8,3,40,38,0
45,3,292777,14,9,4,9,5,2,0,97,1639,24,38,0
58,3,135039,15,9,2,2,3,4,1,27,3,40,38,1
27,6,395933,15,9,4,0,0,4,1,51,1,25,38,0
35,3,199128,9,9,4,6,3,4,0,-57,1,40,38,1
33,6,283911,15,13,2,2,1,1,0,14,3,40,38,0
32,3,27903,12,9,2,3,0,4,0,28,2,28,39,1
63,3,281404,11,12,0,2,1,4,1,56,2,38,38,1
26,3,244645,8,9,2,0,1,4,0,35,5,40,38,0
31,3,147255,7,13,0,0,0,4,1,94,3,20,38,1
32,3,231865,11,13,2,0,3,4,0,86,-3,40,38,0
77,3,291590,-1,9,4,0,3,1,1,90,4,40,38,1
43,3,139738,15,7,2,5,0,4,1,82,5,40,38,1
37,1,248646,15,11,4,2,5,2,0,31,-3,22,38,1
76,7,317304,14,9,4,9,3,4,1,32,-5,40,38,0
17,3,148426,9,13,2,6,0,4,1,90,-2,40,38,0
30,3,210584,14,10,4,5,1,1,1,7,5,59,38,0
20,6,229920,16,9,5,0,0,4,0,28,2,40,38,1
21,3,367920,12,10,4,2,0,4,1,-41,-1,40,38,0
50,3,80471,11,9,2,0,1,4,0,-18,4,18,38,0
21,1,56864,7,3,0,13,5,4,1,26,1,18,38,0
42,6,146978,9,9,4,2,0,4,0,21,6,40,38,0
42,3,351306,12,15,2,14,1,4,1,60,2566,37,38,0
34,1,201866,11,13,2,5,0,4,1,28,-2,40,38,1
23,3,30012,15,9,0,3,0,4,1,5,4,40,38,0
57,3,210386,14,10,5,7,3,4,0,-75,0,35,31,1
36,1,175019,14,10,2,0,1,4,0,44,-2,47,38,1
41,3,49378,9,13,0,0,3,4,0,79,-3,40,38,0
36,3,275503,15,9,0,11,3,4,0,82,3,40,38,0
40,3,289228,14,13,2,0,3,1,0,39,-4,50,38,0
38,3,406124,14,11,4,5,3,4,1,-16,-1,40,38,0
33,3,233160,9,15,2,0,5,0,1,44,0,36,38,1
58,5,172198,9,9,3,3,0,4,0,37,2,40,38,0
36,6,114333,11,13,2,0,3,4,1,14,3,37,38,0
41,3,473532,0,9,2,7,4,4,0,120,3,57,38,1
54,3,246654,15,13,4,7,0,4,1,32,0,40,38,0
50,6,217578,9,9,2,0,4,4,1,31,-1,40,23,0
49,5,222312,11,13,2,3,2,4,1,45,-3,40,38,0
35,3,220929,11,9,3,11,0,4,0,-7,5,69,25,0
37,3,311877,8,13,4,12,1,4,0,-34,-3,40,38,1
76,1,176187,11,4,2,2,1,4,1,15,2,40,38,0
39,3,195762,12,10,4,14,0,2,0,14706,1,40,38,0
26,1,165121,16,9,2,3,3,4,0,8,0,40,38,1
29,3,147260,11,11,4,2,1,4,1,23,-2,40,25,0
32,3,286010,11,10,2,14,3,4,1,41,0,40,38,1
21,1,221614,11,13,6,14,3,4,1,-116,2002,40,38,0
65,0,167419,11,7,4,3,1,4,0,74,5,40,38,0
19,3,161977,15,14,2,9,4,4,1,-59,0,22,38,1
22,3,194179,14,10,4,0,0,4,1,65,-1,20,38,0
38,8,211925,15,10,2,0,0,4,1,9,-1,40,38,0
32,3,222159,11,9,6,2,0,2,1,96,1,10,38,0
21,4,349352,15,10,0,2,2,2,1,76,2,35,38,0
30,3,282075,15,9,0,6,5,1,0,37,0,14,38,0
20,6,254387,15,10,4,7,1,4,0,-102,4,20,38,0
18,3,237105,9,9,4,6,4,4,0,53,3,40,38,1
28,6,238825,11,13,6,0,0,4,0,38,3,57,38,0
20,3,125533,4,9,4,2,1,4,1,74,5,40,38,1
59,1,285885,15,9,4,8,5,3,1,-2,1,40,38,0
22,4,199564,11,11,0,4,4,4,1,19,6,5,38,0
28,3,168743,15,9,2,2,3,4,0,27,-2,40,38,0
24,5,211122,11,10,0,3,0,4,0,68,-1,40,38,0
56,3,156485,14,10,4,0,3,4,0,3,3,18,39,0
23,3,179197,11,9,2,0,0,4,1,-51,4,40,38,0
50,3,232223,2,13,5,9,0,2,0,62,0,50,38,0
37,5,152860,15,9,2,0,5,2,0,75,1,40,38,0
50,1,232508,8,10,4,11,1,4,0,21,-2,38,38,1
31,3,217992,8,10,4,9,1,4,0,35,1613,25,38,0
34,3,298637,14,10,2,7,3,4,1,100,-5,40,26,1
56,1,144537,9,9,2,3,0,2,1,40,-1,40,38,1
49,3,321210,9,9,2,14,0,0,1,14,2,40,38,0
21,0,195355,15,7,2,0,0,4,0,-28,1,40,38,0
54,3,140212,9,6,2,2,0,2,0,2,1719,40,38,0
41,3,162988,15,9,2,5,1,4,1,82,3,43,38,1
51,1,137755,11,7,2,4,0,4,1,77,-1,27,38,0
47,1,160389,0,9,2,14,1,0,0,6,2,40,38,0
60,3,127635,15,10,5,14,1,4,0,43,1,50,38,0
47,3,74546,8,10,6,14,4,3,1,65,1832,40,38,0
28,1,103579,14,9,2,0,1,4,1,6025,4,40,38,1
51,1,309101,11,6,2,12,1,2,1,26,6,40,38,0
46,3,352976,15,9,4,0,0,4,1,-28,1,40,38,0
22,3,171125,11,13,4,11,0,3,0,-29,4,39,38,0
26,5,228491,15,14,2,0,1,4,1,-20,3,47,38,1
38,6,96662,9,9,0,14,5,4,0,-16,4,14,15,0
40,6,61579,9,11,2,4,0,3,0,40,6,40,38,0
28,3,239056,7,9,2,14,1,0,1,-19,1,7,38,0
22,3,48302,12,9,4,9,4,4,1,-73,6,31,38,0
56,3,265065,16,14,2,9,3,4,1,83,4,40,38,0
